#Compound, index, wavelength, uv_intensity, s1_wavelength, s1_strength, reward,  deen, gap, mol_weight, logP, SA_score, TS depth,  wavelength_list, intensity_list, s1_wl_list, s1_strength_list ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fc1cc2ncc([C@H]3CCCCN3[C@H]3CCCC[C@@H]3O)cc2oc1=O,10307,434.97,0.0071,920.95,0.0014,0.0957621,-8.016312275,1.90368156,346.402,3.1576,3.71659584,8,434.97,309.81,306.43,293.69,276.33,269.73,263.93,249.94,242.85,227.78,222.35,216.32,215.87,213.98,208.52,205.56,201.43,199.72,194.61,192.28,0.0071,0.0041,0.0067,0.3516,0.0003,0.0003,0.0001,0.0393,0.0017,0.031,0.0038,0.0187,0.0083,0.0026,0.0003,0.0552,0.0169,0.0021,0.0568,0.2069,920.95,394.83,360,350.76,323.59,319.05,301.18,279.44,252.21,240.89,238.21,235.94,231.47,222,221.54,218.38,217.48,215.42,214.89,213.26,0.0014,0.0082,0.0001,0.0026,0.3138,0.0292,0.0002,0.0624,0.0063,0.0031,0.0019,0.002,0.0112,0.0024,0.0017,0.0145,0.0032,0.0239,0.0028,0.009, 
FC(F)(F)CN1CCCN(Cc2cc(F)cc(F)c2)CC1,613,273.19,0.0014,480.15,0.0002,0.024928943,-6.166901874,3.4204227,308.294,3.0348,2.164740172,9,273.19,250.94,250.11,233.36,225.45,194.62,190.36,180.21,172.97,172.39,170.72,168.62,165.4,163.04,158.96,156.58,154.53,154.35,152.96,152.34,0.0014,0.0007,0.0011,0.0009,0.0086,0.0256,0.0052,0.0127,0.7497,0.0248,0.3863,0.0208,0.0708,0.0841,0.0054,0.0018,0.0098,0.0294,0.0006,0.0121,480.15,338.3,294.05,239.4,236.56,227.01,211.96,206.65,197.26,193.39,191.2,189.68,179.4,177.38,175.81,173.33,170.31,168.36,168.12,167.55,0.0002,0.0001,0.0016,0.0141,0.0037,0.0034,0.1891,0.0077,0.0081,0.006,0.0007,0.0068,0.1408,0.1762,0.0135,0.6219,0.0114,0.006,0.0017,0.0079, 
CO[C@H](O)CC[C@H](C)NC(=O)[C@@H](C)c1ccccc1,1607,231.06,0.0075,771.55,0,0.039441829,-6.705745507,3.07701988,265.353,2.0398,3.163581417,5,231.06,222.82,209.91,207.65,202.41,197.48,195.03,187.6,183.29,172.86,171.55,169.23,167.61,166.49,161.7,160.67,159.82,159.74,156.84,156.09,0.0075,0.0004,0.0062,0.0266,0.0121,0.0023,0.0404,0.0036,0.0193,0.0665,0.3674,0.0524,0.6422,0.3561,0.0052,0.009,0.0008,0.0012,0.0003,0.0004,771.55,376.37,314.06,298.08,272.94,270.81,269.73,244.24,224.78,221.94,208.04,201.69,198.34,196.59,192.4,190.05,188.87,186.52,185.17,181.39,0,0.0037,0.0073,0.0031,0.0025,0.0001,0.0008,0.0024,0.0009,0.0006,0.0191,0.019,0.0966,0.0106,0.0065,0.0003,0.0152,0.0018,0.0055,0.009, 
O=C(O[C@H](C(=O)Nc1ccccc1)c1ccccc1)c1ccccc1,32856,333.1,0.0002,725.01,0,0.02286963,-7.679384778,2.20790054,331.371,4.2234,2.044460735,6,333.1,292.51,272.05,265.5,264.8,249.57,247.94,247.56,245.44,238.61,236.33,224.33,223.46,222.04,220.82,219.17,212.27,211.96,209.24,206.84,0.0002,0.0178,0.0006,0.0166,0.0001,0.0101,0.0002,0.0236,0.0239,0.0052,0.3396,0.0081,0.0072,0.1164,0.1575,0.2042,0.009,0,0,0.0014,725.01,417.62,386.47,365.6,356.96,336.89,283.57,272.66,267.63,266.93,259.41,252.24,251.57,250.1,249.48,245.43,242.94,241.07,233.63,230.88,0,0.0245,0,0.0024,0.008,0,0.0039,0.2195,0.0061,0.0209,0.0046,0.0566,0.2184,0.0361,0.0092,0.2853,0.0006,0,0.168,0.0004, 
C[C@H](CO)NC(=O)Cn1cc(N)c(=O)[nH]c1=O,17,297.65,0.1367,-3552.12,-0.0008,0.099677171,-4.837984993,4.46750198,242.235,-2.3842,2.93982196,3,297.65,261.02,249.24,231.92,227.6,223.15,220.7,208.1,202.61,198.31,195.32,194.12,184.03,182.96,181.72,180.55,178.88,177.99,174.96,173.92,0.1367,0.0017,0.0004,0.0023,0.1363,0.0056,0.0055,0.0009,0.0002,0.0005,0.0043,0.0765,0.0407,0.053,0.0106,0.0001,0.0506,0.022,0.007,0.0009,-3552.12,538.69,513.27,468.76,457.21,381.07,368.09,347.62,309.18,273.19,248.88,245.72,241.95,232.43,222.97,220.65,214.69,208.82,205.07,200.39,-0.0008,0.0014,0.0015,0.0025,0.0035,0.0205,0.0008,0.0054,0.0049,0.0913,0.0072,0.0029,0.0213,0.0039,0.0208,0.1356,0.0376,0.0014,0.0021,0.0048, 
O=C1c2onc(-c3ccco3)c2[C@@H](c2ccccc2)N2CCCC[C@@H]12,1049,419.22,0.0036,854.36,0.0003,0.076345323,-7.553408271,2.2938873,334.375,4.0748,3.494033057,6,419.22,332.15,322.8,284.41,272.4,270.22,260.54,257.16,245.56,241.8,239.12,237.04,233.95,231.32,224.65,221.96,220.06,212.66,209.74,208.83,0.0036,0.0024,0.0159,0.0009,0.0313,0.001,0.0031,0.0068,0.4718,0.0039,0.025,0.0183,0.0048,0.0694,0.0123,0.0107,0.0263,0.0035,0.0007,0.0107,854.36,399.37,379.36,356.06,333.96,319.45,313.79,304.02,261.92,261.27,246.49,245.68,241.3,235.65,234.58,230.91,227.84,225.95,222.12,221.03,0.0003,0.0004,0.001,0.0199,0.006,0.0058,0.0503,0.0004,0.2173,0.0188,0.0038,0.0897,0.0009,0.1398,0.1114,0.0037,0.0261,0.0137,0.0034,0.0032, 
Cc1ccc2ncc(C(=O)N(C)CCOc3cccc(F)c3)n2c1,974,278.29,0.1985,650.01,0,0.097066584,-7.255600121,2.95865203,327.359,2.93282,2.363489139,8,278.29,276.31,273.88,253.83,248.22,242.38,237.98,234.73,233.97,232.33,229.93,224.85,224.1,219.8,218.1,214.68,214.6,206.86,206.16,199.56,0.1985,0.0929,0.009,0.0009,0.0032,0.0356,0.0574,0.1003,0.0213,0.0207,0.0016,0.1072,0.1726,0.015,0.0984,0.0003,0.0001,0.0159,0.0002,0.1538,650.01,395.83,358,325.37,299.7,284.94,283.06,276.22,275.7,274.07,270.52,256.58,241.6,241.43,237.62,233.64,233.37,226.07,213.19,209.02,0,0,0.0058,0.0001,0.2353,0,0.0081,0.0024,0.0812,0.0011,0.0004,0.0006,0.1107,0.1315,0.0012,0.0244,0.0014,0.397,0.0026,0.0007, 
Fc1cccc(CN2CCn3nc(CCCCc4ccccc4)cc3C2)c1,498,251.88,0.0027,438.4,0.0004,0.033634054,-9.036838653,3.6326685,363.48,4.6034,2.250408462,9,251.88,236.24,226.35,224.52,223.25,222.53,213.56,211.61,210.14,209.58,208.05,207.26,201.01,200,199.89,199.65,196.51,196.47,194.67,194.37,0.0027,0.0064,0.0065,0.009,0.0002,0.0012,0.0005,0.0013,0,0.0438,0.0001,0.0023,0,0,0.0101,0.0036,0.04,0.0103,0.041,0.101,438.4,319.75,276.17,271.83,257.21,255.38,253.55,247.03,239.1,234.35,226.84,226.63,224.01,222.51,212.36,207.83,203.16,202.96,202.74,202.55,0.0004,0.0065,0.0006,0.0008,0.0241,0,0.0057,0.0002,0.0297,0,0.0023,0.0003,0.0003,0.0013,0.2359,0,0.0002,0.0096,0.0025,0.0068, 
NC(=O)[C@H]1CCN(Cc2ccccc2)C[C@@H]1F,104764,241.82,0.0012,409.19,0.0001,0.017428158,-5.612498689,3.84083265,236.29,1.3319,2.871430627,6,241.82,235.45,223.06,221.42,208.19,205.14,195.15,194.59,194.13,191.92,177.3,169.31,168.76,167.75,164.8,163.72,157.14,156.16,156.01,155.29,0.0012,0.0024,0.001,0.0001,0.0032,0.0008,0.0152,0.0001,0.0407,0,0.0136,0.6837,0.4665,0.0737,0.0139,0.006,0.0796,0.0017,0.0038,0.0022,409.19,317.78,250.05,237.45,232.69,227.98,221.67,216.37,213.65,204.67,199.71,184.49,181.66,177.43,174.87,172.83,171.03,169.36,167.82,165.25,0.0001,0.0048,0.0012,0.0116,0.0012,0,0.0006,0.0003,0.2742,0.0064,0,0.0086,0.0006,0.3269,0.0856,0.0039,0.0179,0.0493,0.4846,0.0542, 
Cn1ncc2c1CCC[C@H]2NC(=O)CCC(=O)Nc1ccccc1,539,255.41,0.0046,5926.68,0.0052,0.070642625,-7.645172006,5.39539708,326.4,2.3326,2.591687045,5,255.41,244.77,237.47,235.91,233.02,230.59,226.66,224.78,213.4,212.56,207.88,205.96,198.95,195.54,195.06,194.28,193.7,192.81,192.55,190.31,0.0046,0.0034,0.0067,0.007,0.0036,0.4983,0.0182,0,0.0002,0.0002,0.0601,0.0001,0.0057,0.1098,0.0001,0.0042,0.0031,0.0067,0.0037,0.035,5926.68,556.36,476.26,464.32,457.04,390.54,347.26,337.84,328.82,319.16,301.85,289.65,276.26,262.68,257.05,246.25,239.33,237.1,236.48,234.76,0.0052,0.0021,0.0024,0.0158,0.0204,0.004,0.0251,0.0465,0.0424,0.0917,0.0724,0.3708,0.035,0.0002,0.0008,0.0026,0,0.0001,0.0076,0.0054, 
O=C(Cc1ccc[nH]1)N1CCC[C@H]1CO,1009,263.15,0.0028,-2995.58,-0.0002,0.029981908,-4.924119936,0.37632813,208.261,0.5405,2.977633327,7,263.15,222.88,220.07,191.72,191.56,184.18,181.54,176.49,174.02,167.84,166,164.59,163.59,162.38,159.76,157.81,155.24,154.97,154.37,152.46,0.0028,0.0003,0.0009,0.2843,0.0067,0.0181,0.0751,0.0162,0.1471,0.0066,0.0051,0.0045,0.0034,0.0125,0.0013,0.0089,0.0016,0.0073,0.0012,0.0169,-2995.58,1322.44,595.66,316.86,283.94,269.49,265.5,258.58,254.3,239.81,239.65,238.47,230.26,225.57,223.58,219.58,218.2,210.18,204.07,202.86,-0.0002,0.0048,0.0005,0.0226,0.006,0.0261,0.011,0.002,0.116,0.003,0.0467,0.0152,0.0107,0.0085,0.0009,0.0007,0.0582,0.0247,0.0121,0.0608, 
C/C(CCc1c[nH]c2ccc(F)cc12)=N\O,144502,262.4,0.0726,305.55,0.0639,0.167554171,-4.884146915,4.52573352,220.247,3.0897,2.360631552,6,262.4,245.82,227.09,220.93,210.74,208.19,201.74,196.02,190.29,188.81,181.18,179.49,178.31,174.97,172.02,171.53,167.3,166.95,165.29,164.81,0.0726,0.0487,0.0828,0.0082,0.0036,0.0071,0.0045,0.5465,0.1268,0.0516,0.0409,0.1316,0.0693,0.1504,0.005,0.0718,0.012,0.0129,0.0307,0.0069,305.55,255.75,240.84,238.87,218.6,208.72,206.73,200.46,197.58,190.94,187.48,182.5,181.27,179.41,177.46,175.32,171.21,171.11,170,169.3,0.0639,0.0216,0.0987,0.0258,0.0012,0.0032,0.4859,0.0927,0.0492,0.1305,0.0257,0.0285,0.0018,0.0121,0.0726,0.0051,0.0821,0.0991,0.0053,0.0051, 
Fc1cccc2oc(N/N=C\c3ccc(F)c(F)c3)cc12,104771,370.52,0.3846,1052.45,0.0002,0.255484197,-5.43076064,1.87810322,290.244,4.2961,2.556567467,9,370.52,310.38,283.61,256.5,249.41,245.81,242.51,235.21,229.26,223.9,213.08,209.1,207.24,200.63,196.11,195.35,194.02,189.43,187.27,184.99,0.3846,0.0253,0.0717,0.4764,0.012,0.0307,0.0655,0.0185,0.0323,0.0191,0.0124,0.0737,0.0236,0.0587,0.0814,0.0521,0.0505,0.0657,0.0941,0.0081,1052.45,418.82,399.5,329.31,281.73,277.68,275.34,269.59,266.16,258.37,249.4,238.34,221.92,216.58,215.17,209.68,207.51,206.43,203.61,200.61,0.0002,0.0004,0.0016,0.0044,0.2213,0.25,0.0522,0.0656,0.216,0.0022,0.2751,0.0068,0.0015,0.0042,0.0003,0.0188,0.0511,0.0616,0.0377,0.0024, 
NC(=O)c1ccc(Cn2ncc(=O)c3c2cnn3C)cc1,141011,351.36,0.0002,431.22,0,0.028626677,-5.892511205,3.8503565,283.291,0.2772,2.512906202,3,351.36,298.38,287.87,286.18,261.74,255.68,250.95,248.77,244.2,243.28,242.31,237.56,235.66,234.22,229.21,227.39,225.06,220.4,217.16,215.67,0.0002,0.1442,0.0551,0.0054,0.0016,0.0001,0.0089,0.0007,0.0067,0.0463,0.0064,0.01,0.063,0.0022,0.0062,0.0064,0.011,0.0003,0.1758,0.0867,431.22,324.22,294.11,292.49,282.42,274.33,271.08,265.54,263.44,261.29,257.79,256.85,251.12,240.81,236.11,228.95,227.77,225.31,223.12,219.08,0,0.177,0.0056,0.0027,0.0004,0.0057,0.0001,0.0189,0.0221,0.0004,0.0496,0.0004,0.0006,0.0074,0.0044,0,0.0102,0.0092,0.0018,0.0921, 
O=C(CCCCOCCc1ccccc1)Nc1ccccc1OC(F)F,67210,252.76,0.001,391.19,0.0013,0.030640214,-8.254012274,4.61199239,363.404,4.6561,1.945470105,7,252.76,244.72,232.82,222.05,213.7,211.64,210.88,209.8,207.5,204.19,201.54,199.83,199.15,198.13,195.37,193.46,189.95,188.87,188.6,188.12,0.001,0.0383,0.4146,0.0005,0.0005,0.0001,0,0.0003,0.0007,0.0002,0.0048,0,0.001,0.178,0,0.0733,0.061,0.0002,0,0.0006,391.19,281.46,261.85,259.2,249.39,238.25,231.68,227.16,222.06,215.89,214.95,211.41,210.69,206.08,204.48,203.47,201.64,201.38,200.06,196.89,0.0013,0.3618,0.0002,0.0124,0.0001,0,0.005,0.0626,0.0005,0.0136,0.0095,0.0001,0,0.0001,0.0018,0.0001,0.0044,0,0.0515,0.0034, 
OC1c2ccccc2NC2(CCCC2)C1,139375,276.32,0.0476,309.68,0.0408,0.113560141,-5.352847063,4.63104009,203.285,2.8484,3.595560939,4,276.32,226.13,209.11,195.56,189.3,187.08,182.64,173.69,169.83,168.68,166.88,160.91,156.21,154.43,154.24,152.67,152,151.86,151.17,150.52,0.0476,0.2483,0.005,0.0011,0.0422,0.0324,0.513,0.0381,0.0561,0.0006,0.0451,0.2647,0.01,0.0093,0.0297,0.0043,0.0015,0.0042,0.0192,0.0073,309.68,232.21,226.83,198.99,197.5,195.74,188.09,175.53,173.82,170.79,168.87,167.22,161.99,160.93,157.91,156.13,155.52,154.83,153.47,152.33,0.0408,0.1645,0.0074,0.013,0.2779,0.3104,0.0004,0.0362,0.0262,0.0889,0.0054,0.2242,0.0038,0.0142,0.0125,0.058,0.0216,0.0234,0.0244,0.0041, 
N#C[C@H]1CCCN1C1CC1,144489,204.23,0.029,691.91,0.0019,0.079268705,-3.429508451,2.70123597,136.198,1.13678,3.101722987,5,204.23,200.85,159.37,159,154.17,152.76,152.06,149.24,148.29,146.44,144.74,144.15,141.26,139.22,137.27,136.42,135.17,133.69,129.88,127.59,0.029,0.0011,0.0239,0.001,0.0148,0.014,0.0171,0.005,0.0238,0.0009,0.0268,0.0027,0.0049,0.009,0.0029,0.0191,0.0226,0.0097,0.0167,0.0098,691.91,344.85,243.1,228.06,214.58,209.63,199.14,195.58,184.06,182.43,181.43,174.76,172.72,170.46,169.93,164.64,164.01,162.89,160.61,159.88,0.0019,0.0049,0.0006,0.012,0,0.0029,0.0002,0.0037,0.0013,0.0067,0.0539,0.0087,0.0034,0.0056,0.0135,0.0015,0.0011,0.0138,0.0227,0.0317, 
C/C(N)=C\C(=O)N[C@@H](C)C#N,147655,261.08,0.0075,580.51,0,0.033467602,-3.447068612,3.42151114,153.185,-0.12282,3.626271539,5,261.08,229.61,208.91,202.68,191.27,189.88,182.74,178,176.23,171.28,165.79,160.89,159.72,159.15,155.19,154.73,152.78,151.62,151.19,148.04,0.0075,0.4538,0.0495,0.006,0.0102,0.0185,0.0034,0.0294,0.0047,0.0095,0.0419,0.0292,0.0058,0.0018,0.0006,0.0004,0.0014,0.0098,0.0053,0.0037,580.51,298.38,247.55,234.5,224.82,208.31,195.14,194.01,190.26,187.9,178.89,176.47,174.94,173.63,171.39,171.27,168.48,165.66,163.4,160.69,0,0.0027,0.3674,0.2365,0.0047,0.0059,0.0133,0.0024,0.0096,0.0012,0.0175,0.0008,0.0058,0.0073,0.0014,0.0183,0.0184,0.0063,0.0009,0.0323, 
O=c1nnc2c(C(F)(F)F)cccc2n1C[C@@H]1CCCO1,139266,565.79,0.0016,930.72,0.0008,0.266571256,-5.582353628,2.56382042,299.252,1.9893,3.040000407,8,565.79,373.74,354.97,308.15,285.65,273.78,267.01,247.65,240.7,235.63,233.78,223.9,223.64,215.55,210.33,200.15,197.54,193.27,190.57,188.08,0.0016,0.0238,0.0473,0.0013,0.0003,0.0012,0.0609,0.0002,0.0281,0.0001,0.045,0.0117,0.0045,0.4533,0.0214,0.0079,0.0017,0.0245,0.023,0.0085,930.72,388.22,354.23,347.06,321.3,312.39,269.6,253.85,242.3,240.77,228.04,225.97,218.74,210.15,208.41,203.85,201.98,196.87,193.63,191.88,0.0008,0.0197,0.0543,0.0047,0.0007,0.0013,0.0988,0.0013,0.0001,0.0249,0.0414,0.0704,0.0368,0.3306,0.1707,0.0001,0.0086,0.0252,0.0026,0.0017, 
F[C@H](C(=O)Nc1cccc(NC(=O)NC2CC2)c1)c1ccco1,1350,256.3,0.027,38873.49,0,0.06989829,-6.579735922,5.48247228,317.32,3.2128,2.72531385,5,256.3,243.82,243.01,231.53,228.67,221.26,216.4,215.44,215.04,212.31,206.77,203.73,201.67,201.35,199.2,197.32,194.71,193.89,193.33,192.45,0.027,0.0039,0.0124,0.0883,0.0402,0.4785,0.0224,0.38,0.0444,0.0166,0.0023,0.0003,0.1271,0.048,0.0071,0.0879,0.0129,0.0277,0.0282,0.0075,38873.49,1519.9,948.51,577.92,550.21,541.26,478.14,412.3,348.87,323.4,292.76,287.4,276.8,271.6,263.48,263.29,259.48,257.08,253.48,245.57,0,0.0001,0.0014,0.0001,0,0.0037,0.0002,0.0088,0.0164,0.0006,0.4225,0.0052,0.0042,0.0977,0.0427,0.0176,0.0142,0.0371,0.0282,0.0435, 
NCc1ccc(-n2ncc(C(F)(F)F)c2)nc1,130351,272.29,0.0203,462.69,0.0002,0.071655189,-4.354748057,3.31511613,242.204,1.7448,2.468899642,4,272.29,261.22,260.12,249.78,240.28,232.99,217.32,215.44,210.54,198.15,195.68,193.16,191.21,188.28,183.43,179.17,175.01,174.44,172.39,168.82,0.0203,0.0025,0.0095,0.0039,0.3227,0.2591,0.0143,0.0061,0.01,0.0028,0.0145,0.036,0.0057,0.0096,0.0014,0.0046,0.0134,0.0892,0.0027,0.0198,462.69,342.8,302.66,268.55,263.77,249.24,242.1,233.21,229.71,228.59,204.55,201.61,200.15,196.09,187.96,185.8,185.34,182.98,180.28,176.93,0.0002,0.0091,0.0013,0.661,0.0006,0.0035,0.0225,0.0051,0.0051,0.0001,0.0148,0.0247,0.0567,0.0632,0.0126,0.0006,0.0009,0.027,0.0027,0.005, 
N#Cc1cccnc1,169857,290.68,0.0006,402.01,0,0.0173626,-2.186258662,4.35974642,104.112,0.95328,1.95570833,9,290.68,260.01,228,208.64,190.5,179.16,174.61,173.96,172.93,165.14,164.76,158.12,156.88,155.98,152.29,149.09,148.71,144.17,143.48,140.73,0.0006,0.0041,0.0331,0.1997,0,0.2557,0.0272,0.0009,0.0078,0.0006,0.2581,0.2239,0.0001,0.005,0.0029,0.0004,0.1005,0.0652,0.0037,0.0003,402.01,287.82,233.78,228.15,206.7,192.52,183.19,182.35,182.15,174.88,169.57,160.31,158.46,153.69,151.17,149.69,148.99,147.54,143.52,142.94,0,0.0023,0.1261,0.1164,0,0.1199,0.0006,0.2493,0.009,0.0017,0.0311,0.0005,0.4041,0.0015,0.0003,0.0002,0.0334,0.0437,0.0041,0.0726, 
N[C@H]1C[C@@H](c2ccc3c(c2)OCO3)[C@H](N2CCCCC2)C1,166,258.95,0.0288,475.78,0.0018,0.073517058,-7.315608637,3.32708897,288.391,2.4745,3.389159688,3,258.95,245.1,240.99,219.63,218.32,208.01,190.22,185.38,183.38,181.37,178.16,173.9,171.64,170.47,168.06,165.46,164.77,164.39,163.63,161.26,0.0288,0.0422,0.0346,0.0529,0.0092,0.004,0.0021,0.1639,0.0027,0.7,0.0053,0.0085,0.0041,0.0088,0.0062,0.0081,0.0056,0.0111,0.0079,0.045,475.78,327.36,283.39,279.45,227.37,224.26,215.95,210.12,203.35,200.39,196.5,194.92,188.5,184,181.55,181.34,180.29,179.27,177.3,173.87,0.0018,0.0314,0.1332,0.0024,0.0079,0.001,0.0043,0.2047,0.0275,0.0189,0.208,0.0233,0.0087,0.1351,0.0544,0.0041,0.0088,0.083,0.0559,0.0076, 
CN(Cc1c(F)c(=O)n(C)c(=O)n1C)c1ccc(F)cc1F,716,273.81,0.0063,694.2,0.0004,0.049555457,-6.080850394,2.45905807,313.279,1.1377,2.655088609,6,273.81,269.52,260.97,258.13,250.64,248.76,240.49,225.48,221.37,220.06,218.86,211.68,204.75,204.69,203.89,201.82,198.32,197.41,195.06,193.22,0.0063,0.0084,0.151,0.0001,0.0014,0.0005,0.0028,0.0213,0.0045,0.0639,0.0097,0.0005,0.0029,0.0006,0.0057,0.0124,0.0849,0.0372,0.0368,0.0339,694.2,326.29,307.7,306.56,281.28,278.83,269.91,265.65,253.08,226.98,213.62,208.96,205.89,204.01,194.69,193.87,190.76,189.05,187.7,186.33,0.0004,0.0002,0.1162,0.0098,0.0066,0.0512,0.0724,0.0053,0.0019,0.5592,0.0007,0.0006,0.0053,0.1413,0.1163,0.0323,0.0011,0.0045,0.0011,0.0056, 
C#CCn1c(C)cc(/C(=C/O)Cn2cccc2)c1C,1403,246.55,0.0107,510.46,0.0018,0.060867024,-6.187733999,3.26096624,254.333,3.13874,3.233805112,7,246.55,241.35,229.67,224.96,221.36,214.75,209.6,207.48,206.48,205.12,200.69,196.62,195.62,195.31,193.43,193.09,191.36,190.75,187.63,185.63,0.0107,0.0045,0.0095,0.0017,0.0343,0.0003,0.0279,0.0014,0.0002,0.0062,0.0104,0.1385,0.0163,0.0448,0.0418,0.0038,0.0838,0.0065,0.0426,0.0246,510.46,387.77,320.73,307.52,261.14,240.54,234.23,228.9,223.95,223.03,216,207.29,205.75,204.46,202.48,201.77,199.37,198.86,191.31,187.81,0.0018,0.0009,0.0075,0.0229,0.0119,0.0013,0.1346,0.0543,0.0136,0.0179,0.1104,0.0001,0.0031,0.0014,0.0226,0.007,0.0315,0.1252,0.0186,0.0674, 
FCc1n[nH]c(CCNCc2cccc(OCc3ccncc3)c2)n1,20002,268.29,0.0243,10406.81,0.0006,0.078674722,-7.492918531,5.24464814,341.39,2.5805,2.517007785,5,268.29,262.43,257.45,252.56,250.02,246.51,238.9,238.56,235.7,234.4,227.86,225.4,216.22,213.84,212.31,209.42,209.08,203.22,202.43,201.24,0.0243,0.0044,0.0015,0.0041,0.0005,0.0026,0.0025,0.0002,0.0166,0.0204,0.0108,0.0199,0.0162,0.0054,0,0.0035,0.0059,0.1358,0.0003,0.0018,10406.81,662.04,509.2,483.46,445.44,430.42,426.37,372.72,350.42,323.33,309.11,291.02,274.19,271.83,266.36,261.84,260.14,250.04,249.96,247.22,0.0006,0.0225,0.001,0.0003,0,0.0065,0.0001,0.0062,0.0001,0,0.0083,0.0011,0,0,0.0028,0.0044,0,0.0005,0.0006,0.0175, 
CCOC(=O)C(=O)c1ccc(OCC)cc1,147126,382.19,0.0001,494.22,0,0.043746699,-5.05974818,3.66885913,222.24,1.8311,1.705098126,5,382.19,311.45,292.79,282.59,227.27,225.69,212.99,210.9,208.17,207.05,199.5,193.32,186.81,181.42,179.34,177.93,173.34,169.58,167.96,164.22,0.0001,0.298,0.0011,0.0061,0.0059,0.045,0.0001,0.0009,0.1231,0.0034,0.0309,0.0001,0.0004,0.0002,0.1677,0.0013,0.5709,0.0465,0.0149,0.0262,494.22,343.47,337.82,311.66,248.1,231.22,230.32,219.05,218.36,215.73,214.04,207.69,202.8,196.67,187.12,181.62,181.45,180.91,178.22,174.57,0,0.2868,0.0047,0.0034,0.0158,0.0202,0.0018,0.025,0.001,0.1937,0.0013,0.0011,0.0011,0.0001,0.0584,0.1686,0.0562,0.0074,0.0651,0.4536, 
C=CC1CCN(C(=O)c2ccc(OC)c(OC)c2)CC1,1214,278.35,0.0054,806.74,0,0.043938016,-6.743494016,2.60790224,275.348,2.742,2.035171015,5,278.35,262.61,247.44,238.43,222.79,212.38,208.82,207.95,207.72,203.35,200.05,192.11,188.72,182.87,182.26,178.68,176.95,176.34,175.24,171.17,0.0054,0.1736,0.1068,0.0731,0.0067,0.152,0.0045,0.0343,0.0637,0.0005,0.2231,0.0028,0.3045,0.0576,0.0143,0.0045,0.0005,0.0096,0.0206,0.1452,806.74,350.13,325.06,307.31,283.78,271.43,259.06,251.74,240.84,215.89,213.96,207.14,205.8,204.17,198.18,196.22,194.64,193.21,188.34,184.85,0,0.0002,0.0002,0.1515,0.0053,0.2482,0.0001,0.0005,0.0988,0.2301,0.0348,0.014,0.0002,0.0002,0.0448,0.0283,0.0001,0.0111,0.2395,0.016, 
FCc1[nH]ccc1CN[C@@H]1CCCC[C@H]1CO,20007,257.11,0.0014,44350.26,0,0.013341597,-5.92943509,5.54587391,240.322,2.1249,3.686123955,5,257.11,242.86,204.87,196.49,188.46,182.8,176.57,174.65,171.18,169.82,167.91,167.13,164.36,161.51,161.28,159.3,158.9,157.68,155.55,154.36,0.0014,0.0004,0.1722,0.0561,0.0337,0.0037,0.0012,0.0047,0.0024,0.002,0.0001,0.0153,0.0063,0.0014,0.2387,0.122,0.0691,0.004,0.0021,0.0097,44350.26,3287.55,432.03,385.44,346.93,338.89,323.75,307.49,303.88,288.17,283.89,281.28,267.47,264.99,257.42,244.25,235.33,226.57,224.73,214.82,0,0.0037,0.0013,0.0031,0.0002,0.0131,0.0008,0.0075,0.0205,0.0407,0.0907,0.1431,0.0044,0.0519,0,0.0011,0.0054,0.0016,0.0012,0.0065, 
Fc1cccn2c(CN3CCOC[C@@H]3C3CC3)cnc12,53682,314.99,0.0085,557.5,0.0019,0.064873184,-6.253320839,2.93389002,275.327,2.0842,3.286161307,9,314.99,275.08,265.57,246.4,244.62,238.61,215.17,212.67,205.41,203.36,201.08,196.48,194.38,183.97,182.98,181.07,178.31,176.27,172.81,170.16,0.0085,0.0285,0.0729,0.019,0.0032,0.0023,0.0009,0.0161,0.6068,0.0516,0.0373,0.0138,0.1029,0.0053,0.0022,0.0002,0.0424,0.0025,0.0255,0.2112,557.5,344.47,323,311.38,288.6,266.49,244.76,240.84,235.36,221.93,219.91,218.57,214.61,202.82,201.08,196.11,188.91,188.51,185.14,183.71,0.0019,0.0406,0.024,0.0012,0.0038,0.0207,0.0124,0.0007,0.0263,0.0539,0.4216,0.0243,0.0173,0.047,0.0097,0.1079,0.0548,0.0303,0.0369,0.0115, 
COC(=O)c1cccc(CC(=O)NCCCOC)c1,104490,298.78,0.0106,424.05,0.0056,0.099047483,-6.245844165,3.46205553,265.309,1.1684,1.734726447,5,298.78,286.83,259.91,256.36,244.13,236.68,234.98,225.61,218.63,211.69,203.96,195.43,194.99,185.53,181.99,181.5,179.08,177.66,175.82,175.1,0.0106,0.0078,0.0005,0.0003,0.0377,0.0502,0.0065,0.005,0.3043,0.0023,0.014,0.0003,0.0041,0.1434,0.0014,0.1476,0.1589,0.0739,0.2716,0.0072,424.05,371.49,287.55,287.21,283.94,261.19,256.62,248.42,241.78,227.46,213.65,213.17,204.48,203.3,196.36,194.2,192.62,189.91,188.2,187.98,0.0056,0.002,0.0004,0.0005,0.0401,0.0013,0.0316,0.0006,0.2428,0.1421,0.0018,0.0006,0.0008,0.0047,0.002,0.0012,0.0054,0.0015,0.076,0.2309, 
